"","Ref","mu=0","mu=0.5","mu=1","mu=1.5","mu=2","mu=2.5","mu=3","mu=3.5","mu=4","mu=4.5","mu=5"
"522",0,-0.282222849610707,-1.20614595146699,-0.206853347138937,-1.99848717911642,-1.52009486802301,-1.06028286987891,-3.25950488465401,-3.9790875290802,-6.693719421485,-4.53769745924911,-4.54935729317489
"523",0,0.281961554197906,-0.234313314946247,-1.74821278218228,-0.779851452417443,-1.21448165206882,-1.41709385159045,-3.86249096123545,-1.95386895963021,-6.99377272875483,-3.3691388903369,-4.90996655760233
"524",0,-0.982115541992136,-1.74749386767055,-1.13497992398911,-0.965113882734587,-1.49104731410826,-3.97359372417994,-3.96755975725126,-3.87375310109061,-3.78856741357202,-3.2301082723973,-5.14657064410819
"525",0,1.10938151959587,0.0328848858864127,-0.880987645705755,-1.33447593596325,-3.80253582653004,-3.12240219459331,-1.12364427582002,-3.00433770187624,-4.63647094978599,-4.75314124242863,-5.87884199622817
"526",0,-0.15145179986049,-1.77884460389735,1.1845659248439,-0.718631417596701,-2.83990521614545,-1.97518036445063,-2.2923951376837,-3.20472536337879,-2.80622584453636,-5.20328763176549,-4.47635549543997
"527",0,0.353984651626118,-0.0640780567779617,-3.47306389418796,0.197972205491004,-1.29356592541127,-2.58780581891412,-2.30200378676359,-2.44747369139398,-4.24756305055206,-4.33866154370206,-2.99868823168067
"528",0,-0.683209407986325,0.729417415240817,-0.58418710247116,-1.50966883605387,-0.511050768047965,-2.7624188342656,-2.61981252322153,-2.6851380038887,-4.14361487174192,-3.93637131242469,-4.2373124932269
"529",0,1.5221644093552,-0.318819860389164,-1.01652129391196,-2.19333204535963,-1.95415389845104,-3.04187913007172,-2.06857477204289,-2.44442709863599,-5.52182002985732,-2.02883717204822,-4.02872504880774
"530",0,0.863900544892883,0.297925940200578,-0.536122215112657,-1.87806810147195,-3.51265569585455,-0.370384853758969,-3.39119214419402,-5.04923257562474,-3.54200816396033,-2.64393314900517,-4.79943174286791
"531",0,0.443297697926348,0.878777778093393,-0.107837620069238,-1.81320836363926,-0.991306867263648,-1.99311809323196,-3.25062097712612,-4.52285357989004,-4.84553447225788,-3.48239217496809,-4.53971456713716
"532",0,-1.8571477554885,0.0232164441655013,-1.57906420955118,-0.604951903471875,-4.13400104950994,-1.52903870855269,-4.1941431059016,-2.95802048447062,-4.72594279433351,-4.75809146736785,-4.72873765444901
"533",0,0.211435639940732,-1.51513350877503,0.40667173580752,-2.91094313388771,-1.75123771839298,-1.71077951625401,-3.32322561263704,-1.91435123410851,-3.56198153291632,-4.2415537473055,-5.02364313444536
"534",0,0.212614316231942,-0.643180044077723,-1.41658382992634,-1.49764225857092,-2.89224254107104,-2.4066301254408,-3.23859710299415,-4.05105318900733,-3.96247857835185,-5.47538307329389,-6.95100708954941
"535",0,-0.697865765980678,-0.605876415391557,-2.16953026107555,-0.153718451129927,-1.6860802908426,-1.50395369547077,-3.39754815276459,-2.72864253613703,-4.48974926432577,-4.47114036631527,-4.35042529091078
"536",0,-0.569100075993083,-1.10129413913998,-0.237018337184015,-1.44711619471416,-1.44337670126094,-1.83483588669692,-3.52497732930837,-2.40663633259157,-4.0834571746777,-6.47441191208775,-5.15591515824832
"537",0,-1.01930101544389,-1.08766385619099,-1.10487854533917,-2.08012437972594,-1.37549742097815,-2.18614757014303,-2.60908480518219,-3.75350592121381,-2.6328369439086,-4.02686301625842,-4.96091720479117
"538",0,-1.52337997165706,-1.71813391763078,-1.36590597906752,-3.12107906699003,-0.834371026876967,-4.27268937180916,-3.59309441310657,-3.27733867813104,-1.88399148628473,-5.12686786171674,-3.42531004516246
"539",0,-1.37027443710406,0.771846460460295,-1.77706683256989,-0.480651653970028,-2.35602508328314,-1.56197017496068,-3.20615718658097,-4.92006106091119,-5.23604557205885,-4.34225011740993,-4.97434354906026
"540",0,1.50440785209335,-0.612556460165293,-2.72829756217215,-1.56243371369659,-4.01669447104708,-2.51386534385108,-1.86243839281427,-3.53301954070105,-4.49800582236005,-4.07234500741809,-7.36974226161441
"541",0,-0.926403013977658,-1.60376984026817,-0.11553380695735,-0.449301997111075,-1.10269599390453,-1.15999877215436,-1.64388005396379,-2.92018364343843,-3.69580456050593,-3.81474098276842,-5.042785338045
"542",0,-0.275453723067795,-1.31190030553743,-1.44662125417955,-2.58068094753222,-2.01316407280583,-2.08471555536584,-4.65501297023164,-4.87916400877291,-3.89948591099912,-4.45428915724524,-6.02629778938725
"543",0,-0.923432678919687,-0.379995995418468,-1.19441501651331,-1.10986178353903,-2.87765775064982,-2.28721886356831,-3.66588496195744,-2.86165428342122,-3.9774917872675,-4.42256181604904,-5.01810961673015
"544",0,-0.216543692757444,-0.938210877281001,-1.45044681805159,-2.81996762134681,-3.49467867451548,-1.58782347709473,-2.11325767865808,-2.72942766335403,-4.52626629947065,-3.43553245249046,-5.09673104611359
"545",0,0.948795456435625,-0.600447118741637,0.0836288006398018,-1.25802224583235,-2.7789922628892,-1.92550524626443,-3.23946219615935,-4.53987451856746,-3.81891664790102,-5.31747853343987,-5.98224750772712
"546",0,0.191615045971728,-1.61614872062653,-1.97739262914809,-2.55571769420419,-2.4714633876794,-1.89062600392746,-3.0276648543215,-3.67428364836724,-4.251066633557,-1.24427023873452,-6.70994070573362
"547",0,-0.858991709366654,-1.18295507954038,-1.39184004688409,-1.63366404375924,-2.84500378628394,-2.21397150204945,-2.25501502777836,-5.59795918324072,-3.75065341906388,-5.10584648699158,-5.72299225785858
"548",0,0.183723625769876,-0.65057918353837,-1.1634102052623,-2.36728522945692,-1.74334896830123,-2.32079002564509,-3.42152644383561,-3.43304597122047,-3.86006255910576,-3.65207880339128,-4.35410092694673
"549",0,-0.251243438628124,-1.88828248516521,-0.944665601774992,-1.03300000347198,-2.14413127080666,-2.03401213120326,-4.94480847634278,-2.77352276485327,-3.80787873678433,-4.79043425833399,-4.51479397165581
"550",0,-1.97110419106525,-0.603815101383079,-1.61533379660843,-0.85034033896954,-1.69406647825833,-2.41652510701739,-2.28337080714272,-4.27897139501127,-3.78052052528105,-3.86007663865736,-6.43384180446581
"551",0,-2.94977610731692,-0.396231864531229,-2.74477589584387,-2.02345684958687,-3.38800765892553,-2.45438931170338,-3.14413283083099,-3.12092089021308,-3.82908396782014,-4.25520426495396,-6.33857851478929
"552",0,-0.302417459458129,1.29663064133549,-0.306874202354455,-3.6265965176069,-1.26976224080199,-4.14702381815076,-2.14624687507067,-3.50358503664464,-5.15706565416365,-3.74165519790401,-5.909127078827
"553",0,-0.254664690197823,0.729989679141672,-1.94749164112296,-1.3558303889568,-2.85691374236163,-1.34158352388045,-2.52307175438529,-3.84678089013586,-4.84056973460535,-5.00526438174686,-6.02921321733093
"554",0,0.665077033261548,-1.83324420721065,-0.640879762615892,-1.69963616296746,-1.20282841451252,-2.37595838526418,-5.10492054240317,-3.69280192628945,-4.95216852593868,-5.3258879620106,-3.80020443344908
"555",0,0.161912706962571,0.756848483884863,-0.446003732765076,1.15116744888972,1.28975635684361,-4.23665022939879,-2.99858699677404,-3.70034446984167,-4.62295618338965,-4.79626404130327,-6.0176737674082
"556",0,-0.279680199144974,-0.586959059208917,-1.07923289572498,-1.92008537460832,-2.27211726797932,-2.06834652918768,-2.39663735666758,-3.10284850021023,-4.22898847842955,-4.33152968776796,-3.95656730176515
"557",0,-0.661629685999493,-0.746537831835708,-2.80796190295089,-0.307301148552394,-2.10144875432021,-2.64802763059179,-3.03226841125779,-3.42875110315574,-3.11870408516183,-6.33558790538516,-4.93970429316021
"558",0,-0.152589903876277,-0.206645722460778,-3.57065008908176,-0.991708087811538,-1.74866209661625,-3.80696161074044,-3.77889067191126,-2.98005824471274,-4.27718075525035,-2.69525548716098,-5.20733950260101
"559",0,1.83367392299706,-2.26211762873266,-0.573214614597288,-1.4850018627433,-1.37042248867846,-3.50867872266415,-2.82798120751022,-3.00573943099082,-3.89835970906431,-3.11576673728077,-4.15600902350564
"560",0,-0.37996201259001,0.435309256994983,-0.306233580414129,-1.09368647705642,-2.39559801508909,-1.55550584559115,-2.98462510396722,-3.29762417553162,-3.05415215881919,-2.67009864767719,-5.0186201937665
"561",0,0.447068164639268,-1.23196254815384,-1.63384944724648,-2.75679261327134,-1.74547263279026,-2.10995107041263,-3.3219609988026,-3.03103415945409,-1.56471263006685,-3.73156993604232,-4.70678742839545
"562",0,1.59257219390928,-1.6449881688679,-0.682124743585893,-2.23912776766112,-2.73938390755527,-4.02331818075933,-3.04587001778491,-1.69412598635157,-2.24392775989483,-4.4226259601586,-6.8464835366844
"563",0,-0.220618678529142,0.484573792883084,-1.46852638137159,-1.10826640323642,-0.729418381911038,-1.98281080028711,-3.93548089242294,-3.71587717609413,-4.80058419419754,-5.32309287322475,-4.9165676418476
"564",0,0.220150746191642,-0.943884184978393,-1.70483284861761,-2.08035835720255,-3.92001721374945,-1.76687863651164,-4.47786002251896,-2.09583955677526,-2.78636285234144,-5.23585194486172,-4.41969019671932
"565",0,0.210959661725964,-2.21828442952399,-2.98250092259613,-2.08719903200046,-2.80053925253098,-1.9939506699838,-3.58856469764291,-4.80439779842568,-2.69000137331098,-6.86496966854748,-6.47458691600298
"566",0,-1.62398504441596,-1.67017410366197,-1.59107190863903,-1.35729981597985,-1.85856518549047,-4.79586480532169,-3.50053397769194,-1.20329082029366,-2.13892304582085,-4.01421834751192,-5.76948274990039
"567",0,-0.649543251270176,0.0478595740444433,-2.3657941193408,-2.20770838078141,-2.57903431882304,-3.43800436903401,-3.21000058079577,-1.95248796134984,-5.1839291845264,-5.27521684826032,-3.60704861947893
"568",0,1.90404595021838,-0.686156461637411,-0.446643424832699,-1.15589348273598,-0.280630300372792,-2.24105845591884,-2.70318733273636,-2.73068727538395,-3.33525938255145,-4.31583481284996,-6.12105656263941
"569",0,-0.154159231651523,-1.06125175503239,0.094807901971605,-1.43842564459688,-1.83885348280882,-2.35063147121494,-2.77551108436318,-3.05155264693099,-4.15314566934933,-6.38482813746244,-3.99998705179706
"570",0,-0.821353025022906,-1.37937357969132,0.0322488976474051,-2.92460506748612,-2.77898547406454,-3.10598117412161,-4.69019708758972,-2.31105607953329,-4.92035696460738,-4.76650416660973,-4.22214021173197
"571",0,0.0240099947959203,-1.37323129520971,-2.87753469030003,-1.60255609072222,-3.09026669624506,-2.07202554347701,-3.01943876554047,-3.29764910546348,-3.98216756296467,-4.30350511133136,-3.58076584063564
"572",0,-0.205642836620385,0.494792353654177,-1.56380770007628,-2.17380355268794,-2.62420038732313,-1.41118783187451,-3.06134496889536,-3.72186744983065,-4.31131244530032,-7.42829822027132,-4.40874567603097
"573",0,0.830490551042065,-2.1683319883958,-0.313878209453925,-2.5044095711187,-2.04533547871691,-2.26131347409513,-3.65250753793314,-2.64238340583684,-3.01419736692349,-4.39432577147035,-2.95255205992819
"574",0,-1.32332128418817,-0.598867121764519,-2.05272965754299,-1.15795060141639,-1.37412118378567,-2.82932144598558,-4.14548579660948,-3.09251458559825,-3.44707157771016,-4.7188390159202,-5.18902421485271
"575",0,-1.66689747092711,-0.8642052626921,-1.1242626419539,-1.47395094109064,-1.21331465936645,-1.9631240616922,-2.06140408066385,-4.20509673565837,-4.27485918704843,-4.8476223981243,-5.34598024508404
"576",0,0.732638489495005,1.53653538379386,-1.75253044130131,-1.3679602207485,-1.19475641585247,-3.37424935370138,-4.26082746232243,-5.09289530973572,-4.21073744832829,-6.19366270297447,-6.29228674761176
"577",0,0.274186522844803,0.526401903153796,-2.1700626519289,-2.06621438325063,-2.99647939984296,-3.38784534529537,-3.97195171890784,-3.34747393891069,-4.50195523852244,-4.27753615701109,-3.67004361281017
"578",0,1.48085507789226,0.0109510721228009,-0.888830395035264,-2.03300128319272,-2.68159939325743,-3.46628829339738,-3.65432265837256,-1.71522530415656,-3.77257985383444,-2.47414992428974,-2.78774718163844
"579",0,0.475844782628582,-0.393986186899503,-0.504962639631296,-2.38439689511961,-0.798879739132555,-2.19066249449586,-4.46183708051329,-2.95032266006001,-2.27234849724839,-3.74050966574859,-6.71962117811029
"580",0,-0.926951516990335,0.113050804960921,-2.8037292573815,-1.26808011214241,-2.96256274197281,-1.86500415763709,-2.7671099489317,-3.53390826903385,-5.77018105204341,-4.81738963675579,-5.42621697254533
"581",0,-0.206851799186834,0.140943624714708,0.0345802321135606,-0.209617907029308,-1.55151718115219,-2.05770359190588,-2.0159547356611,-4.36514285679245,-5.52399946650951,-5.90051055798658,-4.3523785747797
"582",0,-0.0924013745658982,-1.79518210669893,-3.43816237917244,-0.825865348774578,-4.47104977233417,-2.82344909629737,-2.37150944661294,-5.05136262130119,-4.97869793243395,-3.56141908461138,-4.71443190100444
"583",0,0.799428053432265,-0.85168596883078,-2.14207806576422,-2.51740390135924,-1.74983933853169,-2.51950262144543,-0.691461991561252,-2.99308363209626,-4.03724718113743,-3.50121131196704,-6.40547747125499
"584",0,0.214516122362034,-1.08218721928298,-0.0170648360741245,-1.36451383605869,-2.50336787366311,-1.8714105790702,-2.1522639956163,-3.58764842515402,-4.16863805447103,-4.75857915367115,-3.44410924407535
"585",0,1.6832248338658,1.15918779465825,0.149784165336576,-1.2298444519637,-2.82701082846502,-2.23697052349723,-2.32202302168193,-4.16300378143277,-4.50228148942411,-4.48986735156866,-4.51139050569829
"586",0,1.07119225032304,1.82059646681042,-2.37211132138959,-1.42008983813924,-0.764195695487882,-1.24004476405708,-3.62040944625268,-4.76227372215897,-3.370485329645,-5.36381733667009,-6.50029075691404
"587",0,0.449747240113747,-0.521742095387489,-0.11617987894886,-2.17060331641704,-2.05460762465626,-3.25311081649748,-4.28095427421202,-3.22881091029386,-4.87616548328062,-5.78297144208113,-6.05652383912782
"588",0,0.520623219775455,-2.11930969009231,-1.72778865223828,0.769246962089781,-1.56773590622508,-3.54232027569933,-3.46744335755385,-2.98438808496584,-5.01659150404809,-5.99887455046752,-4.3560516842808
"589",0,1.52976707529609,-0.0257635845651503,-2.49362564123092,-0.687408575693338,-2.76233019987381,-3.9663424318916,-2.98320459224658,-3.29003543058074,-2.95414760536738,-3.32047561550273,-5.38904337997052
"590",0,0.481166757343872,-1.42893679616028,-0.844369208292724,-2.38248065188132,-1.71676006800903,-3.18499145570349,-2.40162878141764,-3.35543622820757,-5.25366233963031,-3.46971073618521,-5.07669042938578
"591",0,-0.170318543418797,-1.09097670962706,-1.61629772278611,-2.31393281102729,-2.76643500996686,-2.03338443508877,-3.22378827591576,-3.95437151089635,-5.84007453346534,-2.8260875873332,-5.23880774818725
"592",0,2.34335754082573,-1.29241416236773,0.325030502732035,-0.323354962690482,-1.20780050103705,-1.72726418168588,-2.1625433239442,-3.83363752394181,-3.38745190344576,-4.18895430776501,-5.82642308099941
"593",0,-0.11289552902192,-2.47394533211461,-0.558183440162464,-0.404465911854307,-1.52783150841892,-1.91902288972707,-0.611426230405387,-3.89076694201497,-4.19538409324846,-4.26222389652035,-6.43464097907417
"594",0,-1.33856487016598,-1.21667007428609,-1.5961006792279,-2.62005533028163,-2.72506627388427,-2.48977158733592,-2.70936197925111,-1.77408666779662,-4.07265636303988,-6.19729478953217,-2.3048640376971
"595",0,-0.160215560336955,0.0117168978131426,-2.02905098224639,-1.9433106556108,-2.98472159330621,-2.24739801453335,-3.27571273532475,-3.41865710429414,-4.17293448095758,-5.0147525827422,-4.97209846369046
"596",0,-0.525217220523026,0.00215318659823527,-1.27723846637342,-1.64764858667254,-2.86073708468491,-2.86555520497965,-3.57746185338547,-2.52965641554549,-5.57823063757676,-6.87516791238864,-4.68886790118043
"597",0,-0.510094228375581,0.0666143510091499,-0.469104891877511,-3.24347666461622,-2.4782201211427,-1.43417309092895,-3.67952488990845,-3.01443081194388,-5.46737478508197,-3.80610042212135,-5.54681349147906
"598",0,1.09697906712963,0.3018818819923,-1.05023067378619,-3.11249252061523,-2.68635364665132,-2.44451636189999,-5.49672457209625,-4.0837819009532,-4.89441459619931,-5.5658783521591,-5.09439448021848
"599",0,0.30344075269246,-0.77566890570681,-1.84184464862182,-1.37558599985973,-1.6980783565261,-1.79750792237362,-1.96094961513349,-4.31350295846277,-3.91062893709911,-1.95761382083142,-4.89475557896185
"600",0,-0.209883297230296,-1.14441151166954,-1.57025279746872,-1.23700175637116,-3.13927620895022,-2.98082732863688,-2.76333200887458,-3.60908319565385,-3.90810533117304,-4.93871879740311,-4.37289556630377
"601",0,-1.00148824496008,0.280115255172263,-1.41453818984686,-0.227359170514477,-2.63565244896467,-2.29640492904517,-3.26748740966168,-1.28763445926067,-3.94097479953454,-5.04956419774729,-5.88322293652781
"602",0,0.333766025476353,-0.368884397805255,0.397459341641551,-0.26008918378637,-2.04389050003722,-4.04098452021235,0.654625317701049,-1.26806587141798,-3.98221788080977,-3.64228584037967,-4.11736273415207
"603",0,-0.793965966940281,-0.985239422124824,-1.04482117852703,-1.81229956647657,-0.539044891869827,-2.8845395304933,-4.04530622610148,-3.60791547928257,-3.89039745952427,-5.92686689817233,-3.19629073241229
"604",0,1.58188210015304,-1.17842448602947,1.06489295068796,-1.74869655780685,-1.59823499955123,-3.23891460294184,-2.45742239882391,-3.57355012269425,-5.21484477207582,-4.44712337477763,-4.42280854058993
"605",0,-0.0622531976309797,0.343452207012393,-0.398831303808865,-1.28719353406489,-3.52636735602545,-1.92898897105394,-5.11177789159537,-3.75574473844321,-4.11954162587373,-4.17185796616004,-4.13709661895626
"606",0,-1.52385984894393,0.0165475901161209,-0.892200653949286,-2.26533146204373,-2.33697589687477,-3.1806675218237,-1.97351497375212,-4.00047946610617,-3.29554386653864,-6.55126060535171,-5.4147177569176
"607",0,-0.364857723206823,-0.85097939891971,-1.64454524461473,-1.89528152517124,-1.28763776239658,-2.47849244751233,-3.09682677259299,-5.36863593228566,-3.70637407520329,-5.37237977503809,-4.51562654605747
"608",0,0.537438511859841,-0.77898266215186,-1.96551806600221,-0.582723629731045,-0.133244098811595,-2.69405637590356,-1.4675935450712,-2.61774969973054,-2.00042791938613,-5.34167864939979,-4.98955163423421
"609",0,0.742109247536612,-1.80136102659748,0.148135421585217,-1.31337497697874,-1.51086483244823,-1.54392761029177,-2.78053869196073,-2.75642317818719,-3.80644225381596,-5.92683138348269,-4.96297369422508
"610",0,-0.0426628374692276,-1.40342461150083,-2.57584448645222,-0.149484999165555,-1.87829016774032,-2.25395781236891,-2.23084339962002,-4.43079180530891,-5.66627346006665,-3.55454411075943,-4.33398327868423
"611",0,0.878967267342408,1.31445208444161,-1.79476189344869,-3.4120009758594,-2.11028823695827,-4.74813087808367,-3.81310314174899,-3.00355012919252,-3.82317076646626,-4.78168863439821,-5.87590656881961
"612",0,2.06645037840225,-0.87194213155493,-1.46330972096233,-2.45652190820748,-3.08717124172937,-2.32335730055631,-5.43532891054051,-3.11647687560115,-4.34347804703317,-4.95161267058356,-5.59302332405358
"613",0,0.134832704200135,-0.650785019623681,-0.738617875231913,-2.16138398536725,-1.09809562422433,-2.72345174893885,-4.59737091536238,-4.89600831163405,-2.74815755326231,-3.66475421284665,-5.30587852358463
"614",0,-0.155961911212577,-0.0327303258111949,-3.00976500996102,-2.92959055286642,-2.73868305433444,-1.42320148548713,-4.79024529013659,-5.61488073707371,-4.75737967481107,-3.09420641832151,-3.1770335397047
"615",0,-1.23436551942543,-0.581233126465382,-1.88192449665241,-0.946228805473019,-2.72636247862209,-1.49289226324895,-4.34702383031786,-4.64315994567471,-4.31566496266589,-4.44206133984741,-6.24296029714035
"616",0,0.177376607603199,0.122295621603886,-0.652751254745899,-1.24912357017205,-4.38714936431528,-3.08496778753927,-2.82622887476644,-4.89167271651018,-2.96647911561014,-5.20969371429506,-4.62354093436396
"617",0,-0.818817039784153,-1.88181598153533,-0.435644234087048,-2.44636954550899,-3.97474189257501,-1.63633452079135,-3.35023431928302,-2.74682134753859,-4.2254674129007,-5.30829299781569,-5.02385564628764
"618",0,1.89103486157573,-0.307627980860751,-1.95053003948684,0.888397545417211,-2.59185774268907,-2.52029789583242,-2.83688944273753,-2.12800069339308,-4.8492925001948,-4.61575327813191,-5.16882308551106
"619",0,0.143501809793604,-3.31418794990733,-1.77651453644509,-1.90802008453369,-2.55139851786241,-0.669037984601654,-1.62016238896109,-2.76389802953596,-4.46763870413794,-5.52668706787993,-4.12005409671459
"620",0,-1.37340735233225,-1.5366736085036,-1.36728322687176,-0.930555844066256,-1.53858934912773,-1.41526288903638,-2.41553939808388,-5.21646256891606,-4.46220127179229,-4.51978927481502,-3.98941778160733
"621",0,0.143541865706732,-0.0274211811557339,-1.13196417093449,-0.708109353058415,-1.1003374393342,-2.6543634040306,-3.57769458312931,-3.58526443733745,-3.91072729038806,-4.97950424264493,-5.03652565084016
"622",0,-0.318869465976033,-0.0550959608951916,-2.63813932357227,-0.115955506007361,-3.11930244395658,-1.79854409814967,-4.50059006205593,-2.53987970301253,-4.0793709235255,-5.51221827537744,-2.77236668262178
"623",0,-0.428299648984473,0.0213702623674995,-0.807763712476031,-2.4453654485756,-2.56212081068878,-2.23030769525351,-3.90295491704782,-4.97108645625977,-3.12646549537941,-5.11605800532005,-5.72246699206037
"624",0,-1.75826973940446,0.102790634406848,-1.21382854280071,-0.237464232184915,-1.31603739413347,-1.87217988588116,-4.07754745613554,-5.08717325310797,-3.02014619833596,-6.51362408135046,-4.73338593091447
"625",0,0.0613994547444482,-2.0954402339132,-1.17002935468736,-0.910569298841829,-3.65361682657665,-2.51452471100274,-1.84602568529336,-5.28480516317375,-6.55661162577272,-3.83929796961892,-4.2012214023018
"626",0,0.974658711236281,-0.427520978510837,-0.335799758845741,0.628754097352401,-2.33850256912925,-2.70061004801836,-2.61025454308767,-4.08932513096705,-4.97124578261133,-5.38826553404418,-5.96656797977859
"627",0,-0.982130813394378,-0.522513719063191,-1.1414439658698,-1.26168753244356,-3.27844117086428,-2.88018280002378,-2.40010850567722,-2.32869358523347,-4.62422351117327,-4.63207466225926,-6.23774396741869
"628",0,0.866391835841159,-0.789821921134609,-1.70449779685258,-1.92501087800402,-1.08457128158814,-2.78142227848727,-2.82034094393268,-4.39936176002654,-5.01222468300776,-5.07361137128065,-3.04849962361417
"629",0,1.08468472874932,-1.77334882626621,-0.0909257547598644,-1.51974284504608,-1.08431184439917,-2.47125507236772,-2.91061740728893,-4.05262734651484,-4.51630000683239,-4.87585245575073,-4.72317354483049
"630",0,-0.987656641032892,-0.102797462569998,-2.26818283662866,-1.02107542952285,-1.93168156396435,-3.97238302875388,-4.19961999394542,-5.03893060581492,-3.6098137831309,-3.76290750184705,-4.60644743510351
"631",0,-0.307885993158391,-2.2252110853569,-0.109424482871336,-0.470049376675161,-1.94461523898966,-3.31895549362866,-3.86040805813876,-4.12135427986723,-3.37274821087211,-4.74803402873686,-5.38430392472751
"632",0,0.793312830868614,0.495977362558108,-0.935761903815624,-0.570699766868578,-3.21385352714878,-1.35684041783888,-2.83566254882541,-6.39821039514955,-2.65336748825888,-4.40291341065978,-4.28246781037505
"633",0,0.427879011436307,-0.987673566246121,0.0541621547930566,-0.584333465167329,-0.694944845117893,-2.52309585196384,-2.1941156397039,-2.08495555426656,-4.08955788934748,-3.42251959666029,-6.58855039867819
"634",0,0.434018841124336,0.942727368271862,0.108621230785784,-3.01310168440593,-0.816489148291554,-1.8450617473885,-3.06842709560798,-2.49662012718236,-4.57415479313427,-4.24282123601226,-3.26142094712498
"635",0,2.47038446780931,0.874651032329606,0.905755868020546,-3.29990840028747,-2.6745035229952,-1.60038719678121,-3.15372932768086,-4.48470423727161,-3.1387102783331,-5.53195459245839,-2.68759725627419
"636",0,-2.17415751515297,-0.66737521532615,-2.69850599579175,-4.10298267600956,-2.73476132492167,-3.12911901919965,-4.24308419833721,-3.90108153400285,-3.58631214748726,-5.07466562182587,-4.12921588454998
"637",0,0.442667945066821,-2.73784863693425,-1.89990684896884,-0.655331722747692,-1.41938918292033,-2.60134682770432,-2.01320740196537,-1.72255799500949,-3.64500978759396,-2.94434130488494,-5.10211386732919
"638",0,-0.694364024235225,-2.95596750915592,-2.8654349214288,-0.0112455690618765,-1.08712215420437,-1.66781932977879,-3.30718991943475,-4.04167565048886,-0.677845136686792,-5.02070024493334,-6.50495788910195
"639",0,-0.0714117891295238,-1.18740586995799,-1.50541351350285,-1.54735519019676,-1.13709212743562,-3.02844402116012,-4.25091328474672,-3.59255623635202,-5.12070551148776,-5.36782109431222,-4.44269401362255
"640",0,-1.54805311840301,-0.839368282585232,-0.793601283131361,-1.40898626098536,-2.72350676428927,-1.75644280951632,-2.39457368761928,-3.37765165187594,-5.23554373940332,-3.91274719288439,-4.34168689486972
"641",0,-1.0817887198431,0.367492967090253,0.464189374965739,-2.51193289610035,-2.93855402413789,-1.8408598882367,-3.93414763970902,-3.37923801051924,-4.90551131046913,-5.23342134581702,-4.13480989252183
"642",0,-1.45330418184922,-0.206875002873198,-1.69380502336667,-0.987013078138345,-4.65432257981798,-2.83049547391404,-3.16564388454443,-4.32641420869124,-4.75676946365095,-2.81268806381958,-6.38868059025131
"643",0,-0.751735014255212,-0.540212519261382,-1.03556771778322,-0.857721428491438,0.548116754720915,-1.86082777774089,-3.85413465576552,-3.77239096049108,-4.54071925336025,-4.72759568747851,-5.659458270491
"644",0,-0.280406242903225,1.42317197964231,-0.694533443484175,-1.94320972141685,-1.27908100101111,-3.14560932952728,-3.64081844049097,-3.43002161564467,-3.44931196704151,-5.18301082556397,-5.69026306291607
"645",0,0.89924546795253,-1.63416821095403,-1.86385246756328,-1.94323938254534,0.351053578090046,-1.46201913103835,-3.85931930328258,-3.95944000206568,-3.50250523716313,-3.64934673887148,-2.90117463708606
"646",0,-0.451536613138882,-1.14021283349452,-0.336677493037223,-3.23551062264363,-1.48232507774838,-1.14218518769508,-3.3999317935215,-3.95532675939422,-1.87822761119995,-4.03233526041892,-5.74976401110594
"647",0,-1.02558919181709,-0.429986130291212,-2.34796315352261,-1.68776394981225,-3.12277141386156,-1.71648617219021,-4.46106933698132,-1.06034047051685,-3.06505437990296,-3.56266415454732,-5.31065360661801
"648",0,-0.589940620863492,0.0573792536444223,-0.516159626814778,-2.99007028416059,-2.80503365390222,-2.7099450977496,-1.52751684427277,-3.94882544739403,-4.25327024696084,-5.67529922592498,-5.57599065185402
"649",0,1.31235055141082,-0.770581762611211,-1.4179174593447,-2.62745375379334,-2.86546162578374,-1.15788634091005,-3.90034379604175,-2.8940725151147,-4.79082593834822,-5.86158053728875,-6.73938621230481
"650",0,0.827522148518516,-2.14997517866823,-2.79571113735591,-0.891026218656168,-1.59393088336474,-2.92984184426994,-1.65040372768798,-4.4237106167652,-6.41809892186083,-6.1684411396732,-4.3070670553291
"651",0,0.395732056038287,-1.28356329950399,-1.29786290377692,-1.34692848684469,-2.83321626982991,-3.12647370366738,-4.55050590051921,-3.54651954165781,-4.4348969828531,-3.97605144293766,-4.96492900329117
"652",0,2.36857074233099,-2.41991229128138,-0.868791514238971,-2.45253404963482,-2.91778350629412,-5.24845792284391,-3.22644192001289,-2.93340714608628,-3.11506699916416,-3.91408223556197,-4.83031215302556
"653",0,-1.63570080236667,-1.20909125057612,-1.93299745735033,-0.777706878726922,-1.30047295077373,-2.98409025023769,-2.13738210693729,-4.04330990139717,-4.87756947786924,-5.77737340536712,-6.01728996768482
"654",0,-0.61673747842253,-1.06578985710617,-0.99405217983963,-1.76119348796953,-1.17919908597931,-0.756607459522973,-1.43160797075823,-4.37516267818534,-3.09536828231584,-3.96252196395319,-3.8673157501716
"655",0,0.675795050026633,0.511166353653732,-1.32970939927404,-2.60932788487276,-2.2562137216601,-4.52714773568271,-3.53387164040985,-3.28287968202636,-2.92585161140409,-3.91991649541738,-4.73728445230391
